"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y99","99 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y99","99 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","Y_GE100","100 anni e più","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y18","18 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y19","19 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y20","20 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y21","21 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y21","21 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y21","21 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y22","22 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y22","22 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y22","22 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y23","23 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y23","23 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y23","23 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y24","24 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y24","24 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y24","24 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y25","25 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y25","25 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y25","25 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y26","26 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y26","26 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y26","26 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y33","33 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y34","34 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y35","35 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y36","36 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y37","37 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y38","38 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y38","38 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y38","38 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y39","39 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y39","39 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y39","39 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y40","40 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y40","40 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y40","40 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y41","41 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y41","41 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y41","41 anni","17","già in unione civile (per scioglimento unione)","2020","2020",1,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y42","42 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y42","42 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y42","42 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y43","43 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y43","43 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y43","43 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y44","44 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y44","44 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y44","44 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y45","45 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y45","45 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y45","45 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y46","46 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y46","46 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y46","46 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y47","47 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y47","47 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y47","47 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y48","48 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y49","49 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y50","50 anni","15","unito/a civilmente ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y50","50 anni","16","già in unione civile (per decesso del partner) ","2020","2020",0,,
"ITF62","Crotone","JAN","popolazione al 1º gennaio","2","femmine","Y50","50 anni","17","già in unione civile (per scioglimento unione)","2020","2020",0,,
